num_people_enrolled,total_class_size,class_number,term,professor
180,300,2,FALL 205,"Franca,P.B.Southwood,C.F.Khosmood,F.Wang,O."
143,156,10,FALL 205,"Abadi,M.Chakraborty,S.Hullett,K.M.Tantalo,P.Fitzpatrick,D.M."
66,85,12A,FALL 205,"McDowell,C.E.Hagen,J.M."
23,85,12B,FALL 205,"Johnson,J.M.Mackey,W.F."
57,64,60G,FALL 205,"Franca,P.B.Lee,M.C."
0,0,60N,FALL 205,Staff
19,50,80V,FALL 205,"Pang,A.Gwack,Y.G."
37,75,101,FALL 205,"Tantalo,P."
21,75,102,FALL 205,"Brown,L.Warmuth,M."
34,75,104A,FALL 205,"Mackey,W.F.Keller,D.J."
5,25,105,FALL 205,"Bailey,D.D."
7,45,109,FALL 205,"Bailey,D.D."
24,45,111,FALL 205,"Kaldewey,T.Brandt,S.A."
37,75,130,FALL 205,"Levinson,R.A.Scher,S.J."
17,50,160,FALL 205,"Smith,A.M.Davis,J.E."
32,60,180,FALL 205,"Wang,Y.L.Polyzotis,N."
6,10,190X,FALL 205,"Yellin,J."
0,999,193,FALL 205,Staff
0,999,194,FALL 205,Staff
0,999,195,FALL 205,Staff
0,999,198,FALL 205,Staff
40,40,200,FALL 205,"Crabb,R.E.Brandt,S.A."
30,45,201,FALL 205,Van
27,45,203,FALL 205,"Gronski,J.Y.Flanagan,C.A."
12,15,221,FALL 205,"Miller,E.L."
18,10,242,FALL 205,"Helmbold,D.P."
3,15,277,FALL 205,"Tan,W."
4,25,280A,FALL 205,"Tan,W."
11,25,280S,FALL 205,"Miller,E.L."
11,10,290B,FALL 205,"Davis,J.E."
0,999,296,FALL 205,Staff
0,999,299,FALL 205,Staff
124,200,2,FALL 206,"Finger,J.E.Franca,P.B.Sun,C."
184,179,10,FALL 206,"Pye,I.G.Tantalo,P.Bigelow,D.O."
87,100,12A,FALL 206,"McDowell,C.E."
58,90,60G,FALL 206,"Franca,P.B.Pineiro,R.C."
26,50,80B,FALL 206,"Levinson,R.A."
16,100,80J,FALL 206,"Lodha,S.K."
36,40,101,FALL 206,"Tantalo,P.Yi,J."
29,45,102,FALL 206,"Achlioptas,D.Wacha,R."
34,35,104A,FALL 206,"Mackey,W.F.Hagen,J.M."
14,40,111,FALL 206,"Mackey,W.F."
30,40,130,FALL 206,"Bailey,D.D."
24,40,160,FALL 206,"Davis,J.E."
7,15,190X,FALL 206,"Yellin,J."
1,999,193,FALL 206,Staff
0,999,193,FALL 206,Staff
0,999,194,FALL 206,Staff
0,999,195,FALL 206,Staff
0,999,198,FALL 206,Staff
69,80,200,FALL 206,"Brandwajn,A.Mantey,P.E.Brandt,S.A."
33,50,201,FALL 206,Van
31,50,203,FALL 206,"McDowell,C.E."
19,35,221,FALL 206,"Brandt,S.A."
28,15,242,FALL 206,"Helmbold,D.P."
3,20,280G,FALL 206,"Whitehead,J."
15,15,280J,FALL 206,"Davis,J.E."
14,25,280S,FALL 206,"Miller,E.L."
0,999,296,FALL 206,Staff
0,999,299,FALL 206,Staff
143,150,2,FALL 207,"Franca,P.B."
232,250,10,FALL 207,"Gawade,M.M.Joshi,N.Kumar,N.Tantalo,P.Yang,F."
77,90,12A,FALL 207,"McDowell,C.E.Bailey,D.D."
54,75,12B,FALL 207,"Mackey,W.F."
56,80,60G,FALL 207,"Homerick,D.J.Franca,P.B."
34,35,80B,FALL 207,"Levinson,R.A."
38,50,80S,FALL 207,"Lodha,S.K.Olsen,D.E."
73,65,101,FALL 207,"Tantalo,P.Vuppala,R."
33,36,104A,FALL 207,"Mackey,W.F."
22,40,111,FALL 207,"Jones,S.N.Miller,E.L."
32,40,160,FALL 207,"Davis,J.E.Chakravarty,I."
3,40,164,FALL 207,"Pang,A."
10,40,170,FALL 207,"Mateas,M.J."
3,15,190X,FALL 207,"Yellin,J."
0,999,193,FALL 207,"Zhang,Y."
0,999,193,FALL 207,Staff
0,999,194,FALL 207,Staff
0,999,195,FALL 207,Staff
0,999,198,FALL 207,Staff
64,60,200,FALL 207,"Brandwajn,A.Brandt,S.A."
22,40,201,FALL 207,"Levin,G.M.Schlag,M."
31,35,203,FALL 207,"Flanagan,C.A."
3,20,211,FALL 207,"Achlioptas,D."
4,20,217,FALL 207,Van
10,35,221,FALL 207,"Long,D.D."
0,0,262,FALL 207,Staff
10,20,277,FALL 207,"Tan,W."
0,0,280A,FALL 207,Staff
4,15,280J,FALL 207,"Davis,J.E."
9,15,280S,FALL 207,"Brandt,S.A."
10,20,280S,FALL 207,"Long,D.D.Miller,E.L."
0,0,290A,FALL 207,Staff
13,15,290B,FALL 207,"Davis,J.E."
0,0,290F,FALL 207,Staff
0,999,296,FALL 207,Staff
0,999,299,FALL 207,Staff
157,170,2,FALL 208,"Franca,P.B."
62,75,5P,FALL 208,"Miller,E.L."
251,300,10,FALL 208,"Tantalo,P."
75,100,12A,FALL 208,"McDowell,C.E."
77,90,12B,FALL 208,"Mackey,W.F."
50,145,80V,FALL 208,"Pang,A."
56,135,101,FALL 208,"Fristoe,T.Bailey,D.D."
49,50,104A,FALL 208,"Mackey,W.F."
21,35,111,FALL 208,"Long,D.D."
28,30,130,FALL 208,"Warmuth,M."
36,31,146,FALL 208,"Funge,J.D."
40,50,160,FALL 208,"Bailey,D.D."
42,70,166A,FALL 208,"Friedman,D."
27,28,170,FALL 208,"Mateas,M.J."
22,75,182,FALL 208,"Polyzotis,N."
9,24,191,FALL 208,"Lodha,S.K."
0,999,193,FALL 208,"Zhang,Y."
61,90,200,FALL 208,"Lodha,S.K.Ferguson,F.J."
26,40,201,FALL 208,Van
5,20,217,FALL 208,Van
0,0,240,FALL 208,Staff
0,0,244,FALL 208,Staff
14,15,277,FALL 208,"Kolaitis,P."
6,15,280D,FALL 208,"Polyzotis,N."
16,15,280S,FALL 208,"Brandt,S.A."
13,15,280S,FALL 208,"Miller,E.L."
15,15,280X,FALL 208,"Mateas,M.J."
10,15,290G,FALL 208,"Whitehead,J."
9,15,290S,FALL 208,"Maltzahn,C.G.Brandt,S.A."
165,170,2,FALL 209,"Franca,P.B."
91,90,5P,FALL 209,"Long,D.D."
292,325,10,FALL 209,"Tantalo,P."
112,175,12A,FALL 209,"Helmbold,D.P."
88,90,12B,FALL 209,"Mackey,W.F."
76,75,80J,FALL 209,"Davis,J.E."
82,100,101,FALL 209,"Tantalo,P."
46,50,104A,FALL 209,"Mackey,W.F."
38,0,130,FALL 209,"Bailey,D.D."
63,50,160,FALL 209,"Pang,A."
30,66,166A,FALL 209,"Sinervo,B.R.Musacchio,J.T."
27,35,170,FALL 209,"Wardrip-Fruin,N."
50,55,180,FALL 209,"Tan,W."
0,999,193,FALL 209,"Zhang,Y."
48,90,200,FALL 209,"Brandwajn,A.Flanagan,C.A."
25,36,201,FALL 209,Van
9,15,221,FALL 209,"Brandt,S.A."
21,40,242,FALL 209,"Warmuth,M."
8,15,280D,FALL 209,"Kolaitis,P."
7,10,280G,FALL 209,"Flanagan,C.A."
16,10,280S,FALL 209,"Long,D.D."
13,10,280S,FALL 209,"Brandt,S.A."
8,15,280W,FALL 209,"Wardrip-Fruin,N."
13,25,280X,FALL 209,"Mateas,M.J."
1,15,290B,FALL 209,"Lodha,S.K."
8,20,290G,FALL 209,"King,J.C."
8,15,290T,FALL 209,"Davis,J.E."
118,125,5C,FALL 2010,"Long,D.D."
308,325,10,FALL 2010,"Tantalo,P."
106,125,12A,FALL 2010,"Bailey,D.D."
123,124,12B,FALL 2010,"Mackey,W.F."
95,90,101,FALL 2010,"Tantalo,P."
40,50,104A,FALL 2010,"Mackey,W.F."
30,30,115,FALL 2010,"Werner,L.L."
58,50,130,FALL 2010,"Helmbold,D.P."
67,50,160,FALL 2010,"Davis,J.E."
38,48,166A,FALL 2010,"Musacchio,J.T.Sinervo,B.R."
46,100,170,FALL 2010,"Wardrip-Fruin,N."
23,25,182,FALL 2010,"Polyzotis,N."
3,0,191,FALL 2010,"Davis,J.E."
25,40,200,FALL 2010,"Flanagan,C.A."
28,40,201,FALL 2010,Van
0,0,229,FALL 2010,Staff
11,15,244,FALL 2010,"Jhala,A."
17,30,250,FALL 2010,"Sadjadpour,H.R."
0,5,250,FALL 2010,"Sadjadpour,H.R."
19,20,260,FALL 2010,"Davis,J.E."
11,15,278,FALL 2010,"Polyzotis,N."
5,10,280D,FALL 2010,"Polyzotis,N."
8,10,280G,FALL 2010,"Flanagan,C.A."
12,30,280S,FALL 2010,"Long,D.D.Miller,E.L."
10,15,280S,FALL 2010,"Maltzahn,C.G."
6,10,280W,FALL 2010,"Wardrip-Fruin,N."
7,15,280X,FALL 2010,"Mateas,M.J."
3,15,290S,FALL 2010,"Maltzahn,C.G."
206,207,5J,FALL 2011,"McDowell,C.E."
297,300,10,FALL 2011,"Tantalo,P."
139,145,12A,FALL 2011,"Pang,A."
128,142,12B,FALL 2011,"Mackey,W.F."
170,207,25,FALL 2011,"Yonge,C."
97,97,101,FALL 2011,"Tantalo,P."
63,90,104A,FALL 2011,"Mackey,W.F."
29,50,115,FALL 2011,"Werner,L.L."
46,65,130,FALL 2011,"Levinson,R.A."
41,0,142,FALL 2011,"Helmbold,D.P."
89,80,160,FALL 2011,"Davis,J.E."
266,260,5J,FALL 2012,"Tantalo,P."
290,300,10,FALL 2012,"McDowell,C.E."
155,0,12A,FALL 2012,"Flanagan,C.A."
140,150,12B,FALL 2012,"Mackey,W.F."
184,200,25,FALL 2012,"Yonge,C."
116,100,101,FALL 2012,"Tantalo,P."
60,65,104A,FALL 2012,"Mackey,W.F."
38,38,115,FALL 2012,"Werner,L.L."
57,50,130,FALL 2012,"Levinson,R.A."
50,45,142,FALL 2012,"Helmbold,D.P."
72,103,160,FALL 2012,"Pang,A."
54,85,166A,FALL 2012,"Musacchio,J.T.Sinervo,B.R."
96,100,170,FALL 2012,"Logas,H.L."
26,25,179,FALL 2012,"Sullivan,A.M."
37,65,180,FALL 2012,"Kolaitis,P."
70,76,183,FALL 2012,De
34,45,200,FALL 2012,"Warmuth,M."
50,76,201,FALL 2012,Van
23,25,223,FALL 2012,"Abadi,M."
6,15,229,FALL 2012,"Maltzahn,C.G."
50,45,242,FALL 2012,"Helmbold,D.P."
9,20,250,FALL 2012,"Sadjadpour,H.R."
0,10,250,FALL 2012,"Sadjadpour,H.R."
62,100,280A,FALL 2012,"Wardrip-Fruin,N."
8,15,280D,FALL 2012,"Polyzotis,N."
17,20,280S,FALL 2012,"Long,D.D."
8,15,280S,FALL 2012,"Brandt,S.A."
18,25,280X,FALL 2012,"Wardrip-Fruin,N."
8,15,280Z,FALL 2012,"Walker,M.A."
6,15,290P,FALL 2012,"Jhala,A."
1,15,290P,FALL 2012,"Jhala,A."
341,325,5J,FALL 2013,"Tantalo,P."
285,320,10,FALL 2013,"McDowell,C.E."
197,200,12A,FALL 2013,"Flanagan,C.A."
165,175,12B,FALL 2013,"Swanson,R.W.Mackey,W.F."
190,200,25,FALL 2013,"Yonge,C."
120,140,101,FALL 2013,Van
90,80,104A,FALL 2013,"Whitehead,N.O.Mackey,W.F."
18,75,105,FALL 2013,"Long,D.D."
60,0,115,FALL 2013,"Werner,L.L."
66,65,130,FALL 2013,"Tantalo,P."
0,45,140,FALL 2013,Staff
104,110,146,FALL 2013,"McCoy,J.A."
53,100,160,FALL 2013,"Davis,J.E."
70,75,166A,FALL 2013,"Friedman,D."
74,120,170,FALL 2013,"Wessman,D.E."
21,36,179,FALL 2013,"Wessman,D.E."
51,70,180,FALL 2013,"Kolaitis,P."
79,75,183,FALL 2013,De
36,45,200,FALL 2013,"Tan,W."
73,75,201,FALL 2013,"Achlioptas,D."
8,20,232,FALL 2013,"Miller,E.L."
39,45,242,FALL 2013,"Helmbold,D.P."
9,15,248,FALL 2013,"Laurel,B.K."
7,15,250,FALL 2013,"Sadjadpour,H.R."
0,15,250,FALL 2013,"Sadjadpour,H.R."
9,15,261,FALL 2013,"Pang,A."
10,25,263,FALL 2013,"Lodha,S.K."
7,20,277,FALL 2013,"Tan,W."
59,90,280A,FALL 2013,"Jhala,A."
9,15,280D,FALL 2013,"Kolaitis,P."
5,15,280J,FALL 2013,"Davis,J.E."
13,25,280S,FALL 2013,"Miller,E.L.Long,D.D."
9,15,280S,FALL 2013,"Maltzahn,C.G."
13,25,280X,FALL 2013,"Mateas,M.J.Wardrip-Fruin,N."
12,15,280Z,FALL 2013,"Walker,M.A."
16,16,290P,FALL 2013,"Jhala,A."
374,370,5J,FALL 2014,"Tantalo,P."
314,319,10,FALL 2014,"Whitehead,N.O."
239,260,12A,FALL 2014,"Bailey,D.D."
220,220,12B,FALL 2014,"Whitehead,N.O."
60,138,17,FALL 2014,"Migler-Vondollen,T.A."
113,144,80L,FALL 2014,"Lodha,S.K."
165,172,101,FALL 2014,"Tantalo,P."
123,130,104A,FALL 2014,"Mackey,W.F."
67,76,112,FALL 2014,"Mackey,W.F."
102,80,115,FALL 2014,"Jullig,R.K."
1,0,115,FALL 2014,Staff
24,45,122,FALL 2014,"Miller,E.L."
0,0,122,FALL 2014,"Miller,E.L."
1,0,122,FALL 2014,Staff
82,86,130,FALL 2014,Van
85,80,160,FALL 2014,"Davis,J.E."
60,80,166A,FALL 2014,"Musacchio,J.T.Friedman,D."
0,0,179,FALL 2014,Staff
78,80,183,FALL 2014,"Jullig,R.K."
42,50,200,FALL 2014,"Tan,W."
54,80,201,FALL 2014,"Vishwanathan,S."
43,30,242,FALL 2014,"Helmbold,D.P."
3,0,242,FALL 2014,"Helmbold,D.P."
10,40,250,FALL 2014,"Sadjadpour,H.R."
0,5,250,FALL 2014,"Sadjadpour,H.R."
18,15,277,FALL 2014,"Tan,W."
5,10,280J,FALL 2014,"Davis,J.E."
11,15,280S,FALL 2014,"Miller,E.L."
6,10,280S,FALL 2014,"Maltzahn,C.G."
12,20,290A,FALL 2014,"Achlioptas,D."
15,20,290L,FALL 2014,De
387,382,5J,FALL 2015,"Tantalo,P."
0,0,5P,FALL 2015,Staff
303,380,10,FALL 2015,"McDowell,C.E."
262,268,12A,FALL 2015,"Tantalo,P."
222,224,12B,FALL 2015,"Whitehead,N.O."
40,60,13H,FALL 2015,"Long,D.D."
171,171,101,FALL 2015,"Jullig,R.K."
94,0,101,FALL 2015,Van
119,124,104A,FALL 2015,"Mackey,W.F."
68,75,112,FALL 2015,"Mackey,W.F."
88,86,115,FALL 2015,"Jullig,R.K."
40,40,115,FALL 2015,"Werner,L.L."
12,19,122,FALL 2015,"Miller,E.L."
0,0,129,FALL 2015,Staff
93,89,130,FALL 2015,"Bailey,D.D."
67,70,166A,FALL 2015,"Musacchio,J.T.Friedman,D."
132,103,183,FALL 2015,De
50,50,200,FALL 2015,"Pang,A."
77,77,201,FALL 2015,"Vishwanathan,S."
20,30,232,FALL 2015,"Maltzahn,C.G."
42,40,242,FALL 2015,"Helmbold,D.P."
3,2,242,FALL 2015,"Helmbold,D.P."
31,35,250,FALL 2015,"Sadjadpour,H.R."
3,5,250,FALL 2015,"Sadjadpour,H.R."
13,35,261,FALL 2015,"Pang,A."
19,21,277,FALL 2015,"Tan,W."
10,20,280A,FALL 2015,"Vishwanathan,S.Warmuth,M.Helmbold,D.P.Achlioptas,D."
6,10,280A,FALL 2015,"Werner,L.L."
9,15,280S,FALL 2015,"Long,D.D.Miller,E.L."
5,10,280S,FALL 2015,"Maltzahn,C.G."
0,0,280Z,FALL 2015,Staff
15,24,290C,FALL 2015,"Getoor,L."
469,470,5J,FALL 2016,"McDowell,C.E."
202,301,5P,FALL 2016,"Miller,E.L."
314,380,10,FALL 2016,"Adams,D.W."
56,120,11,FALL 2016,"Adams,D.W."
355,380,12A,FALL 2016,"Bailey,D.D."
357,379,12B,FALL 2016,"McDowell,C.E.Tantalo,P."
110,120,17,FALL 2016,"Finkelstein,S."
226,225,101,FALL 2016,"Tantalo,P."
101,160,101,FALL 2016,Van
145,144,104A,FALL 2016,"Mackey,W.F."
79,90,109,FALL 2016,"Sobh,K."
39,50,111,FALL 2016,"Sobh,K."
140,144,112,FALL 2016,"Mackey,W.F."
91,90,115,FALL 2016,"Jullig,R.K."
102,90,115,FALL 2016,"Jullig,R.K."
0,0,142,FALL 2016,Staff
48,50,160,FALL 2016,"Pang,A."
83,0,165,FALL 2016,"Lodha,S.K."
64,75,166A,FALL 2016,"Friedman,D.Musacchio,J.T."
85,85,180,FALL 2016,"Finkelstein,S."
201,170,183,FALL 2016,De
95,150,200,FALL 2016,"Pang,A."
130,138,201,FALL 2016,"Tantalo,P."
42,57,232,FALL 2016,"Alvaro,P.A."
76,0,242,FALL 2016,"Vishwanathan,S."
7,30,253,FALL 2016,"Flanagan,C.A."
4,10,280D,FALL 2016,"Alvaro,P.A."
15,15,280M,FALL 2016,"Warmuth,M."
14,15,280S,FALL 2016,"Miller,E.L."
10,15,280S,FALL 2016,"Maltzahn,C.G."
468,472,5J,FALL 2017,"McDowell,C.E."
208,220,5P,FALL 2017,"Schuster,C."
251,350,10,FALL 2017,"Adams,D.W."
112,350,11,FALL 2017,"Norouzi,N."
353,0,12A,FALL 2017,"Adams,D.W."
196,205,12B,FALL 2017,"Comandur,S."
186,218,12B,FALL 2017,"Finkelstein,S."
426,414,101,FALL 2017,"Tantalo,P."
426,414,101,FALL 2017,"Tantalo,P."
50,220,102,FALL 2017,Van
136,220,104A,FALL 2017,"Mackey,W.F."
125,120,109,FALL 2017,"Pohl,I."
157,160,111,FALL 2017,"Harrison,D.C."
232,249,112,FALL 2017,"Mackey,W.F."
135,135,115,FALL 2017,"Jullig,R.K."
115,114,115,FALL 2017,"Jullig,R.K."
117,120,121,FALL 2017,"Norouzi,N."
79,80,128,FALL 2017,"Alvaro,P.A."
142,144,130,FALL 2017,"Bailey,D.D."
37,60,160,FALL 2017,"Pang,A."
64,75,166A,FALL 2017,"Friedman,D.Musacchio,J.T."
119,120,180,FALL 2017,"Finkelstein,S."
48,50,185,FALL 2017,"Harrison,D.C."
29,45,200,FALL 2017,"Pang,A."
101,100,201,FALL 2017,"Tantalo,P."
12,30,223,FALL 2017,"Arden,O."
56,100,242,FALL 2017,"Warmuth,M."
46,50,250,FALL 2017,"Sadjadpour,H.R."
7,10,250,FALL 2017,"Sadjadpour,H.R."
8,25,253,FALL 2017,"Flanagan,C.A."
15,20,260,FALL 2017,"Davis,J.E."
16,30,266A,FALL 2017,"Rodriguez,A."
0,5,266A,FALL 2017,Staff
0,5,266C,FALL 2017,Staff
0,0,266C,FALL 2017,Staff
4,15,280D,FALL 2017,"Alvaro,P.A."
7,15,280M,FALL 2017,"Getoor,L."
8,15,280M,FALL 2017,"Warmuth,M."
10,20,280S,FALL 2017,"Maltzahn,C.G."
0,0,290C,FALL 2017,Staff
470,450,5J,FALL 2018,"Smith,A.M."
0,0,5P,FALL 2018,Staff
309,298,12A,FALL 2018,"Norouzi,N."
189,215,12B,FALL 2018,"Comandur,S."
203,219,12B,FALL 2018,"Bhatti,N.T."
222,220,101,FALL 2018,"Comandur,S."
229,219,101,FALL 2018,"Tantalo,P."
200,199,102,FALL 2018,Guha
31,220,104A,FALL 2018,"Mackey,W.F."
127,145,109,FALL 2018,"Harrison,D.C."
105,124,111,FALL 2018,"Nawab,F."
47,120,111,FALL 2018,"Long,D.D."
210,249,112,FALL 2018,"Mackey,W.F."
131,120,115,FALL 2018,"Jullig,R.K."
138,120,115,FALL 2018,"Jullig,R.K."
114,120,121,FALL 2018,"Norouzi,N."
86,100,128,FALL 2018,"Alvaro,P.A."
150,150,130,FALL 2018,"Bailey,D.D."
68,60,142,FALL 2018,"Chaturvedi,S."
73,70,160,FALL 2018,"Davis,J.E."
53,55,166A,FALL 2018,"Musacchio,J.T."
118,120,180,FALL 2018,"Finkelstein,S."
130,120,183,FALL 2018,De
51,50,185,FALL 2018,"Harrison,D.C."
54,60,200,FALL 2018,"Pang,A."
103,114,201,FALL 2018,"Tantalo,P."
18,30,217,FALL 2018,"Kolaitis,P."
4,30,223,FALL 2018,"Arden,O."
72,114,242,FALL 2018,"Helmbold,D.P."
16,25,260,FALL 2018,"Davis,J.E."
0,35,266A,FALL 2018,"Spencer,D."
7,35,278,FALL 2018,"Finkelstein,S."
5,15,280D,FALL 2018,"Alvaro,P.A."
4,10,280L,FALL 2018,"Kolaitis,P."
0,0,280M,FALL 2018,Staff
7,15,280S,FALL 2018,"Maltzahn,C.G."
6,24,290S,FALL 2018,"Kuper,L."
200,400,3,FALL 2019,"Moulds,G.B."
363,445,12,FALL 2019,"Guthaus,M.R."
72,150,13E,FALL 2019,"Dunne,M.J."
99,300,13S,FALL 2019,"Long,D.D."
160,400,16,FALL 2019,"Schlag,M."
198,300,30,FALL 2019,"Kuper,L."
139,300,30,FALL 2019,"Alvaro,P.A."
61,100,50,FALL 2019,"Akella,R."
24,50,50,FALL 2019,Staff
149,150,58,FALL 2019,"Zhang,Y."
25,100,80C,FALL 2019,"Lee,D."
40,200,80N,FALL 2019,Staff
248,299,101,FALL 2019,"Comandur,S."
3,60,104,FALL 2019,Van
217,300,107,FALL 2019,"Garcia-Luna-Aceves,J.J."
64,100,110A,FALL 2019,"Arden,O."
6,10,117,FALL 2019,"Maltzahn,C.G."
0,60,123A,FALL 2019,"Harrison,D.C."
52,80,132,FALL 2019,"Cardenas,A.A."
85,90,146,FALL 2019,"Getoor,L."
111,114,150,FALL 2019,"Parsa,C.L."
25,75,156,FALL 2019,Staff
20,56,166B,FALL 2019,"Friedman,D.Sinervo,B.R."
18,20,173,FALL 2019,"Akella,R."
18,40,174,FALL 2019,"Chen,Y."
59,75,201,FALL 2019,"Tantalo,P."
20,56,209,FALL 2019,"Sinervo,B.R.Friedman,D."
4,50,210B,FALL 2019,"Flanagan,C.A."
2,50,215,FALL 2019,"Finkelstein,S."
39,50,226,FALL 2019,"Litz,H."
15,50,231,FALL 2019,"Miller,E.L."
72,80,240,FALL 2019,"Norouzi,N."
12,40,253,FALL 2019,"Qian,C."
0,145,270B,FALL 2019,"Desa,S."
0,10,280D,FALL 2019,"Nawab,F."
1,10,280G,FALL 2019,"Guthaus,M.R."
0,10,280J,FALL 2019,"Pang,A.Davis,J.E."
0,10,280M,FALL 2019,"Getoor,L."
0,10,280M,FALL 2019,"Norouzi,N."
0,10,280M,FALL 2019,"Liu,Y."
0,10,280N,FALL 2019,"Obraczka,K."
0,10,280N,FALL 2019,"Qian,C."
2,10,280O,FALL 2019,"Arden,O.Kuper,L."
3,10,280P,FALL 2019,Renau
0,10,280S,FALL 2019,"Maltzahn,C.G."
0,25,280S,FALL 2019,"Miller,E.L.Long,D.D.Litz,H."
0,10,280V,FALL 2019,"Manduchi,R."
0,10,280X,FALL 2019,"Alvaro,P.A."
0,10,280Z,FALL 2019,"Walker,M.A."
10,15,293,FALL 2019,"Fremont,D."
294,300,2,SPRING 205,"Franca,P.B."
75,75,12A,SPRING 205,"Tan,W."
60,100,12B,SPRING 205,"Tantalo,P."
56,60,60N,SPRING 205,"Bailey,D.D."
2,22,88A,SPRING 205,"Pohl,I."
38,65,101,SPRING 205,"Tantalo,P."
35,80,102,SPRING 205,"Helmbold,D.P."
7,20,104B,SPRING 205,"Mackey,W.F."
10,25,105,SPRING 205,"Brandt,S.A."
58,70,111,SPRING 205,"Long,D.D."
42,35,112,SPRING 205,"Mackey,W.F."
33,35,115,SPRING 205,"Werner,L.L."
11,18,116,SPRING 205,"Whitehead,J."
20,40,160,SPRING 205,"Davis,J.E."
36,50,180,SPRING 205,"Bailey,D.D."
9,45,181,SPRING 205,"Polyzotis,N."
21,30,183,SPRING 205,"Whitehead,J."
0,999,193,SPRING 205,Staff
0,999,194,SPRING 205,Staff
0,999,195,SPRING 205,Staff
0,999,198,SPRING 205,Staff
21,20,223,SPRING 205,"Abadi,M."
12,18,232,SPRING 205,"Miller,E.L."
13,20,240,SPRING 205,"Levinson,R.A."
9,15,260,SPRING 205,"Lodha,S.K."
5,10,280A,SPRING 205,"Polyzotis,N."
12,25,280S,SPRING 205,"Brandt,S.A."
18,18,290C,SPRING 205,"Warmuth,M."
6,15,290E,SPRING 205,"McDowell,C.E.Pohl,I."
2,10,290F,SPRING 205,"Yellin,J."
7,15,290G,SPRING 205,"Flanagan,C.A."
0,10,290H,SPRING 205,Staff
0,999,296,SPRING 205,Staff
0,999,296,SPRING 205,Staff
0,999,297,SPRING 205,Staff
0,999,297C,SPRING 205,Staff
0,999,299,SPRING 205,Staff
188,200,2,SPRING 206,"Smith,A.M.Pan,K.Gwack,Y.G.Chakraborty,S.Franca,P.B."
72,75,12A,SPRING 206,"Flanagan,C.A."
47,75,12B,SPRING 206,"Yakushev,A.S.Mackey,W.F."
59,80,60G,SPRING 206,"Khosmood,F.Helmbold,D.P."
4,60,60M,SPRING 206,"Warmuth,M."
72,80,60N,SPRING 206,"Alexe,B.Tan,W.Ge,G."
30,75,101,SPRING 206,"Tantalo,P.Southwood,C.F."
26,30,102,SPRING 206,"Achlioptas,D.Southwood,C.F."
4,15,104B,SPRING 206,"Mackey,W.F."
8,25,105,SPRING 206,"Bailey,D.D."
38,50,111,SPRING 206,"Miller,E.L.Hagen,J.M.Long,D.D."
26,25,115,SPRING 206,"Olsen,D.E.Werner,L.L."
12,25,116,SPRING 206,"Whitehead,J."
15,25,146,SPRING 206,"Funge,J.D."
23,55,160,SPRING 206,"Talton,J.O."
20,55,181,SPRING 206,"Ge,G.Polyzotis,N."
27,29,183,SPRING 206,"Whitehead,J."
0,999,193,SPRING 206,Staff
0,999,194,SPRING 206,Staff
0,999,195,SPRING 206,Staff
0,999,198,SPRING 206,Staff
2,45,203,SPRING 206,Van
23,25,223,SPRING 206,"Abadi,M."
14,20,240,SPRING 206,"Levinson,R.A."
8,15,260,SPRING 206,"Lodha,S.K."
8,10,280A,SPRING 206,"Davis,J.E."
5,15,280G,SPRING 206,"Flanagan,C.A."
13,10,280S,SPRING 206,"Long,D.D."
8,15,290E,SPRING 206,"McDowell,C.E.Pohl,I."
2,10,290Y,SPRING 206,"Yellin,J."
1,999,296,SPRING 206,"Tao,H."
0,999,296,SPRING 206,Staff
0,999,297,SPRING 206,Staff
0,999,297C,SPRING 206,Staff
0,999,299,SPRING 206,Staff
229,250,2,SPRING 207,"Deckert,M.C.Southwood,C.F.Franca,P.B.Scalisi,C.A."
111,103,12A,SPRING 207,"Tantalo,P."
77,90,12B,SPRING 207,"Mackey,W.F."
79,88,60N,SPRING 207,"Tan,W.Fu,D.Johnson,J.M."
91,150,80J,SPRING 207,"Finger,J.E.Olsen,D.E.Davis,J.E."
2,20,104B,SPRING 207,"Mackey,W.F."
26,35,109,SPRING 207,"Bailey,D.D."
13,60,111,SPRING 207,"Hagen,J.M.Long,D.D."
12,35,115,SPRING 207,"Werner,L.L."
6,20,116,SPRING 207,"Whitehead,J."
5,20,122,SPRING 207,"Miller,E.L."
23,40,130,SPRING 207,"Flynn,J.M.Bailey,D.D."
5,40,146,SPRING 207,"Funge,J.D."
14,40,148,SPRING 207,"Mateas,M.J."
11,20,160,SPRING 207,"Lodha,S.K."
12,25,164,SPRING 207,"Pang,A."
6,15,181,SPRING 207,"Polyzotis,N."
0,999,193,SPRING 207,Staff
0,999,194,SPRING 207,Staff
0,999,195,SPRING 207,Staff
0,999,198,SPRING 207,Staff
30,36,201,SPRING 207,"Levin,G.M.Tantalo,P."
0,0,204,SPRING 207,Staff
12,20,232,SPRING 207,"Miller,E.L."
8,20,240,SPRING 207,"Levinson,R.A."
14,40,248,SPRING 207,"Mateas,M.J."
12,20,253,SPRING 207,"Flanagan,C.A."
7,20,278,SPRING 207,"Polyzotis,N."
5,20,280A,SPRING 207,"Tan,W."
5,20,280G,SPRING 207,De
10,15,280J,SPRING 207,"Davis,J.E."
16,25,280S,SPRING 207,"Long,D.D."
0,25,280S,SPRING 207,Staff
